Notes,State,State Code,Year,Year Code,Cause of death,Cause of death Code,Gender,Gender Code,Deaths,Population,Crude Rate
,Montana,30,2020,2020,"Liver, unspecified - Malignant neoplasms",C22.9,Female,F,13,536476,Unreliable
,Montana,30,2020,2020,"Liver, unspecified - Malignant neoplasms",C22.9,Male,M,11,544101,Unreliable
,Montana,30,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,Female,F,68,536476,12.7
,Montana,30,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,Male,M,76,544101,14
,Montana,30,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,Female,F,209,536476,39
,Montana,30,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,Male,M,220,544101,40.4
,Montana,30,2020,2020,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,Female,F,10,536476,Unreliable
,Montana,30,2020,2020,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,Male,M,18,544101,Unreliable
,Montana,30,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,Female,F,136,536476,25.4
,Montana,30,2020,2020,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,Female,F,10,536476,Unreliable
,Montana,30,2020,2020,Endometrium - Malignant neoplasms,C54.1,Female,F,22,536476,4.1
,Montana,30,2020,2020,"Malignant neoplasm of uterus, part unspecified",C55,Female,F,19,536476,Unreliable
,Montana,30,2020,2020,Malignant neoplasm of ovary,C56,Female,F,38,536476,7.1
,Montana,30,2020,2020,Malignant neoplasm of prostate,C61,Male,M,144,544101,26.5
,Montana,30,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,Female,F,24,536476,4.5
,Montana,30,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,Male,M,36,544101,6.6
,Montana,30,2020,2020,"Bladder, unspecified - Malignant neoplasms",C67.9,Female,F,15,536476,Unreliable
,Montana,30,2020,2020,"Bladder, unspecified - Malignant neoplasms",C67.9,Male,M,52,544101,9.6
,Montana,30,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,Female,F,28,536476,5.2
,Montana,30,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,Male,M,36,544101,6.6
,Montana,30,2020,2020,Malignant neoplasm without specification of site,C80,Female,F,57,536476,10.6
,Montana,30,2020,2020,Malignant neoplasm without specification of site,C80,Male,M,87,544101,16
,Montana,30,2020,2020,"Non-Hodgkin lymphoma, unspecified type",C85.9,Male,M,17,544101,Unreliable
,Montana,30,2020,2020,Multiple myeloma - Malignant neoplasms,C90.0,Female,F,17,536476,Unreliable
,Montana,30,2020,2020,Multiple myeloma - Malignant neoplasms,C90.0,Male,M,42,544101,7.7
,Montana,30,2020,2020,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,Male,M,12,544101,Unreliable
,Montana,30,2020,2020,Acute myeloid leukaemia - Malignant neoplasms,C92.0,Female,F,14,536476,Unreliable
,Montana,30,2020,2020,Acute myeloid leukaemia - Malignant neoplasms,C92.0,Male,M,17,544101,Unreliable
,Montana,30,2020,2020,Malignant neoplasms of independent (primary) multiple sites,C97,Female,F,19,536476,Unreliable
,Montana,30,2020,2020,Malignant neoplasms of independent (primary) multiple sites,C97,Male,M,26,544101,4.8
,Montana,30,2020,2020,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,Female,F,14,536476,Unreliable
,Montana,30,2020,2020,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,Male,M,21,544101,3.9
,Nebraska,31,2019,2019,"Tongue, unspecified - Malignant neoplasms",C02.9,Male,M,10,966449,Unreliable
,Nebraska,31,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,Female,F,24,967959,2.5
,Nebraska,31,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,Male,M,91,966449,9.4
,Nebraska,31,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,Female,F,19,967959,Unreliable
,Nebraska,31,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,Male,M,25,966449,2.6
,Nebraska,31,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,Female,F,128,967959,13.2
,Nebraska,31,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,Male,M,132,966449,13.7
,Nebraska,31,2019,2019,Malignant neoplasm of rectosigmoid junction,C19,Male,M,13,966449,Unreliable
,Nebraska,31,2019,2019,Malignant neoplasm of rectum,C20,Female,F,23,967959,2.4
,Nebraska,31,2019,2019,Malignant neoplasm of rectum,C20,Male,M,27,966449,2.8
,Nebraska,31,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,Male,M,30,966449,3.1
,Nebraska,31,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,Female,F,19,967959,Unreliable
,Nebraska,31,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,Male,M,14,966449,Unreliable
,Nebraska,31,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,Female,F,12,967959,Unreliable
,Nebraska,31,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,Male,M,18,966449,Unreliable
,Nebraska,31,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,Female,F,124,967959,12.8
,Nebraska,31,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,Male,M,134,966449,13.9
,Nebraska,31,2019,2019,"Larynx, unspecified - Malignant neoplasms",C32.9,Male,M,17,966449,Unreliable
,Nebraska,31,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,Female,F,345,967959,35.6
,Nebraska,31,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,Male,M,419,966449,43.4
,Nebraska,31,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,Female,F,14,967959,Unreliable
,Nebraska,31,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,Male,M,27,966449,2.8
,Nebraska,31,2019,2019,Skin of scalp and neck - Malignant neoplasms,C44.4,Male,M,10,966449,Unreliable
,Nebraska,31,2019,2019,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,Male,M,10,966449,Unreliable
,Nebraska,31,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,Female,F,274,967959,28.3
,Nebraska,31,2019,2019,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,Female,F,17,967959,Unreliable
,Nebraska,31,2019,2019,Endometrium - Malignant neoplasms,C54.1,Female,F,39,967959,4
,Nebraska,31,2019,2019,"Malignant neoplasm of uterus, part unspecified",C55,Female,F,26,967959,2.7
,Nebraska,31,2019,2019,Malignant neoplasm of ovary,C56,Female,F,58,967959,6
,Nebraska,31,2019,2019,Malignant neoplasm of prostate,C61,Male,M,179,966449,18.5
,Nebraska,31,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,Female,F,37,967959,3.8
,Nebraska,31,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,Male,M,66,966449,6.8
,Nebraska,31,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,Female,F,32,967959,3.3
,Nebraska,31,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,Male,M,63,966449,6.5
,Nebraska,31,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,Female,F,54,967959,5.6
,Nebraska,31,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,Male,M,50,966449,5.2
,Nebraska,31,2019,2019,Malignant neoplasm of thyroid gland,C73,Female,F,12,967959,Unreliable
,Nebraska,31,2019,2019,Malignant neoplasm without specification of site,C80,Female,F,77,967959,8
,Nebraska,31,2019,2019,Malignant neoplasm without specification of site,C80,Male,M,69,966449,7.1
,Nebraska,31,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),C83.3,Female,F,12,967959,Unreliable
,Nebraska,31,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),C83.3,Male,M,14,966449,Unreliable
,Nebraska,31,2019,2019,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,Male,M,15,966449,Unreliable
,Nebraska,31,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,Female,F,22,967959,2.3
,Nebraska,31,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,Male,M,24,966449,2.5
,Nebraska,31,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,Female,F,34,967959,3.5
,Nebraska,31,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,Male,M,37,966449,3.8
,Nebraska,31,2019,2019,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,Male,M,16,966449,Unreliable
,Nebraska,31,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,Female,F,28,967959,2.9
,Nebraska,31,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,Male,M,50,966449,5.2
,Nebraska,31,2019,2019,Malignant neoplasms of independent (primary) multiple sites,C97,Female,F,13,967959,Unreliable
,Nebraska,31,2019,2019,Malignant neoplasms of independent (primary) multiple sites,C97,Male,M,17,966449,Unreliable
,Nebraska,31,2019,2019,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,Female,F,16,967959,Unreliable
,Nebraska,31,2019,2019,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,Male,M,29,966449,3
,Nebraska,31,2020,2020,"Tongue, unspecified - Malignant neoplasms",C02.9,Male,M,12,967813,Unreliable
,Nebraska,31,2020,2020,"Tonsil, unspecified - Malignant neoplasms",C09.9,Male,M,10,967813,Unreliable
,Nebraska,31,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,Female,F,31,969739,3.2
,Nebraska,31,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,Male,M,75,967813,7.7
,Nebraska,31,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,Female,F,14,969739,Unreliable
,Nebraska,31,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,Male,M,28,967813,2.9
,Nebraska,31,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,Female,F,120,969739,12.4
,Nebraska,31,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,Male,M,130,967813,13.4
,Nebraska,31,2020,2020,Malignant neoplasm of rectosigmoid junction,C19,Male,M,14,967813,Unreliable
,Nebraska,31,2020,2020,Malignant neoplasm of rectum,C20,Female,F,22,969739,2.3
,Nebraska,31,2020,2020,Malignant neoplasm of rectum,C20,Male,M,24,967813,2.5
,Nebraska,31,2020,2020,Liver cell carcinoma - Malignant neoplasms,C22.0,Female,F,10,969739,Unreliable
,Nebraska,31,2020,2020,Liver cell carcinoma - Malignant neoplasms,C22.0,Male,M,44,967813,4.5
,Nebraska,31,2020,2020,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,Female,F,20,969739,2.1
,Nebraska,31,2020,2020,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,Male,M,21,967813,2.2
,Nebraska,31,2020,2020,"Liver, unspecified - Malignant neoplasms",C22.9,Female,F,10,969739,Unreliable
,Nebraska,31,2020,2020,"Liver, unspecified - Malignant neoplasms",C22.9,Male,M,15,967813,Unreliable
,Nebraska,31,2020,2020,Malignant neoplasm of gallbladder,C23,Female,F,14,969739,Unreliable
,Nebraska,31,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,Female,F,133,969739,13.7
,Nebraska,31,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,Male,M,153,967813,15.8
,Nebraska,31,2020,2020,"Larynx, unspecified - Malignant neoplasms",C32.9,Male,M,13,967813,Unreliable
,Nebraska,31,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,Female,F,327,969739,33.7
,Nebraska,31,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,Male,M,377,967813,39
,Nebraska,31,2020,2020,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,Female,F,15,969739,Unreliable
,Nebraska,31,2020,2020,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,Male,M,26,967813,2.7
,Nebraska,31,2020,2020,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,Male,M,12,967813,Unreliable
,Nebraska,31,2020,2020,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,Male,M,12,967813,Unreliable
,Nebraska,31,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,Female,F,273,969739,28.2
,Nebraska,31,2020,2020,"Vulva, unspecified - Malignant neoplasms",C51.9,Female,F,13,969739,Unreliable
,Nebraska,31,2020,2020,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,Female,F,22,969739,2.3
,Nebraska,31,2020,2020,Endometrium - Malignant neoplasms,C54.1,Female,F,40,969739,4.1
,Nebraska,31,2020,2020,"Malignant neoplasm of uterus, part unspecified",C55,Female,F,19,969739,Unreliable
,Nebraska,31,2020,2020,Malignant neoplasm of ovary,C56,Female,F,72,969739,7.4
,Nebraska,31,2020,2020,Malignant neoplasm of prostate,C61,Male,M,193,967813,19.9
,Nebraska,31,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,Female,F,32,969739,3.3
,Nebraska,31,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,Male,M,48,967813,5
,Nebraska,31,2020,2020,"Bladder, unspecified - Malignant neoplasms",C67.9,Female,F,24,969739,2.5
,Nebraska,31,2020,2020,"Bladder, unspecified - Malignant neoplasms",C67.9,Male,M,62,967813,6.4
,Nebraska,31,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,Female,F,51,969739,5.3
,Nebraska,31,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,Male,M,61,967813,6.3
,Nebraska,31,2020,2020,Malignant neoplasm without specification of site,C80,Female,F,93,969739,9.6
,Nebraska,31,2020,2020,Malignant neoplasm without specification of site,C80,Male,M,73,967813,7.5
,Nebraska,31,2020,2020,Non-Hodgkin lymphoma large cell (diffuse),C83.3,Female,F,12,969739,Unreliable
,Nebraska,31,2020,2020,Non-Hodgkin lymphoma large cell (diffuse),C83.3,Male,M,13,967813,Unreliable
,Nebraska,31,2020,2020,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,Male,M,21,967813,2.2
,Nebraska,31,2020,2020,"Non-Hodgkin lymphoma, unspecified type",C85.9,Female,F,21,969739,2.2
,Nebraska,31,2020,2020,"Non-Hodgkin lymphoma, unspecified type",C85.9,Male,M,26,967813,2.7
,Nebraska,31,2020,2020,Multiple myeloma - Malignant neoplasms,C90.0,Female,F,42,969739,4.3
,Nebraska,31,2020,2020,Multiple myeloma - Malignant neoplasms,C90.0,Male,M,30,967813,3.1
,Nebraska,31,2020,2020,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,Female,F,13,969739,Unreliable
,Nebraska,31,2020,2020,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,Male,M,18,967813,Unreliable
,Nebraska,31,2020,2020,Acute myeloid leukaemia - Malignant neoplasms,C92.0,Female,F,26,969739,2.7
,Nebraska,31,2020,2020,Acute myeloid leukaemia - Malignant neoplasms,C92.0,Male,M,41,967813,4.2
,Nebraska,31,2020,2020,Malignant neoplasms of independent (primary) multiple sites,C97,Female,F,18,969739,Unreliable
,Nebraska,31,2020,2020,Malignant neoplasms of independent (primary) multiple sites,C97,Male,M,22,967813,2.3
,Nebraska,31,2020,2020,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,Female,F,22,969739,2.3
,Nebraska,31,2020,2020,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,Male,M,23,967813,2.4
,Nevada,32,2019,2019,"Tongue, unspecified - Malignant neoplasms",C02.9,Female,F,10,1535329,Unreliable
,Nevada,32,2019,2019,"Tongue, unspecified - Malignant neoplasms",C02.9,Male,M,17,1544827,Unreliable
,Nevada,32,2019,2019,"Pharynx, unspecified - Malignant neoplasms",C14.0,Male,M,12,1544827,Unreliable
,Nevada,32,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,Female,F,27,1535329,1.8
,Nevada,32,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,Male,M,133,1544827,8.6
,Nevada,32,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,Female,F,33,1535329,2.1
,Nevada,32,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,Male,M,40,1544827,2.6
,Nevada,32,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,Female,F,162,1535329,10.6
,Nevada,32,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,Male,M,201,1544827,13
,Nevada,32,2019,2019,Malignant neoplasm of rectosigmoid junction,C19,Female,F,18,1535329,Unreliable
,Nevada,32,2019,2019,Malignant neoplasm of rectosigmoid junction,C19,Male,M,18,1544827,Unreliable
,Nevada,32,2019,2019,Malignant neoplasm of rectum,C20,Female,F,22,1535329,1.4
,Nevada,32,2019,2019,Malignant neoplasm of rectum,C20,Male,M,34,1544827,2.2
,Nevada,32,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,Female,F,22,1535329,1.4
,Nevada,32,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,Male,M,66,1544827,4.3
,Nevada,32,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,Female,F,36,1535329,2.3
,Nevada,32,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,Male,M,27,1544827,1.7
,Nevada,32,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,Female,F,38,1535329,2.5
,Nevada,32,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,Male,M,59,1544827,3.8
,Nevada,32,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,Female,F,161,1535329,10.5
,Nevada,32,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,Male,M,211,1544827,13.7
,Nevada,32,2019,2019,"Larynx, unspecified - Malignant neoplasms",C32.9,Male,M,24,1544827,1.6
,Nevada,32,2019,2019,"Upper lobe, bronchus or lung - Malignant neoplasms",C34.1,Female,F,10,1535329,Unreliable
,Nevada,32,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,Female,F,585,1535329,38.1
,Nevada,32,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,Male,M,636,1544827,41.2
,Nevada,32,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,Female,F,18,1535329,Unreliable
,Nevada,32,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,Male,M,47,1544827,3
,Nevada,32,2019,2019,Skin of scalp and neck - Malignant neoplasms,C44.4,Male,M,15,1544827,Unreliable
,Nevada,32,2019,2019,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,Female,F,14,1535329,Unreliable
,Nevada,32,2019,2019,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,Male,M,18,1544827,Unreliable
,Nevada,32,2019,2019,"Mesothelioma, unspecified - Malignant neoplasms",C45.9,Male,M,12,1544827,Unreliable
,Nevada,32,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,Female,F,437,1535329,28.5
,Nevada,32,2019,2019,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,Female,F,50,1535329,3.3
,Nevada,32,2019,2019,Endometrium - Malignant neoplasms,C54.1,Female,F,33,1535329,2.1
,Nevada,32,2019,2019,"Malignant neoplasm of uterus, part unspecified",C55,Female,F,49,1535329,3.2
,Nevada,32,2019,2019,Malignant neoplasm of ovary,C56,Female,F,119,1535329,7.8
,Nevada,32,2019,2019,Malignant neoplasm of prostate,C61,Male,M,318,1544827,20.6
,Nevada,32,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,Female,F,45,1535329,2.9
,Nevada,32,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,Male,M,74,1544827,4.8
,Nevada,32,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,Female,F,38,1535329,2.5
,Nevada,32,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,Male,M,137,1544827,8.9
,Nevada,32,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,Female,F,48,1535329,3.1
,Nevada,32,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,Male,M,65,1544827,4.2
,Nevada,32,2019,2019,Malignant neoplasm of thyroid gland,C73,Female,F,10,1535329,Unreliable
,Nevada,32,2019,2019,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,Male,M,13,1544827,Unreliable
,Nevada,32,2019,2019,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,Male,M,22,1544827,1.4
,Nevada,32,2019,2019,Malignant neoplasm without specification of site,C80,Female,F,109,1535329,7.1
,Nevada,32,2019,2019,Malignant neoplasm without specification of site,C80,Male,M,173,1544827,11.2
,Nevada,32,2019,2019,"Hodgkin disease, unspecified",C81.9,Male,M,12,1544827,Unreliable
,Nevada,32,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),C83.3,Female,F,14,1535329,Unreliable
,Nevada,32,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),C83.3,Male,M,14,1544827,Unreliable
,Nevada,32,2019,2019,Other and unspecified T-cell lymphomas - Malignant neoplasms,C84.5,Male,M,10,1544827,Unreliable
,Nevada,32,2019,2019,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,Female,F,17,1535329,Unreliable
,Nevada,32,2019,2019,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,Male,M,20,1544827,1.3
,Nevada,32,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,Female,F,43,1535329,2.8
